,L,OS,S,O,MB,Years played,Height,M,F,Weight,Muscle,Jumping,Endurance,catch serve,catch strong attack,catch short trick,Underhand,Overhand,Block,Attack path,Attack height,boa ball,Spike,Handle,Serve,Set,Psychological quality,Leadership,Discipline,Perseverance,Willingness
10,0.0,1.0,0.0,0.0,0.0,0.06818181818181818,0.8010471204188482,0.0,1.0,0.45454545454545453,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.1111111111111111
11,0.0,0.0,0.0,1.0,0.0,0.4090909090909091,0.8272251308900523,0.0,1.0,0.5151515151515151,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.0,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333
12,0.0,0.0,0.0,0.0,1.0,0.3181818181818182,0.8429319371727748,0.0,1.0,0.5050505050505051,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778
13,0.0,0.0,0.0,0.0,1.0,0.13636363636363635,0.8848167539267016,0.0,1.0,0.5959595959595959,0.8888888888888888,1.0,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8888888888888888,1.0,0.6666666666666666
14,0.0,0.0,1.0,0.0,0.0,0.13636363636363635,0.8115183246073299,0.0,1.0,0.5858585858585859,0.8888888888888888,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,1.0,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.2222222222222222
15,0.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.8586387434554974,0.0,1.0,0.5050505050505051,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778
16,0.0,0.0,0.0,1.0,0.0,0.3181818181818182,0.8586387434554974,0.0,1.0,0.5959595959595959,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778
17,0.0,1.0,0.0,0.0,0.0,0.3181818181818182,0.8848167539267016,1.0,0.0,0.6161616161616161,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
18,1.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.8952879581151832,1.0,0.0,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,1.0,0.0
19,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.8743455497382199,0.0,1.0,0.5959595959595959,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444
20,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.7958115183246073,0.0,1.0,0.43434343434343436,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.7777777777777778,0.7777777777777778,1.0,0.8888888888888888,0.1111111111111111
21,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.8743455497382199,1.0,0.0,0.5757575757575758,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.8888888888888888,1.0,0.2222222222222222
22,0.0,0.0,0.0,1.0,0.0,0.3181818181818182,0.9057591623036649,1.0,0.0,0.6262626262626263,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.8888888888888888,1.0,0.4444444444444444,0.5555555555555556,0.7777777777777778
23,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.900523560209424,1.0,0.0,0.797979797979798,1.0,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.7777777777777778,1.0,0.7777777777777778,1.0,0.7777777777777778,1.0
24,0.0,1.0,0.0,0.0,0.0,0.22727272727272727,0.8952879581151832,1.0,0.0,0.6868686868686869,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.0
25,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.9162303664921466,1.0,0.0,0.696969696969697,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.4444444444444444
26,0.0,0.0,1.0,0.0,0.0,0.36363636363636365,0.8848167539267016,1.0,0.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778
27,0.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.837696335078534,0.0,1.0,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.0,0.5555555555555556,0.8888888888888888,1.0,0.4444444444444444
28,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.8115183246073299,0.0,1.0,0.46464646464646464,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.0
29,0.0,1.0,0.0,0.0,0.0,0.9090909090909091,0.8586387434554974,1.0,0.0,0.797979797979798,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666
30,0.0,1.0,0.0,0.0,0.0,0.3181818181818182,0.9057591623036649,1.0,0.0,0.7575757575757576,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.2222222222222222
31,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.9319371727748691,1.0,0.0,0.6161616161616161,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.5555555555555556
32,0.0,0.0,0.0,1.0,0.0,0.3181818181818182,0.8481675392670157,0.0,1.0,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,0.6666666666666666
33,0.0,0.0,1.0,0.0,0.0,0.13636363636363635,0.8586387434554974,1.0,0.0,0.5454545454545454,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
34,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.9476439790575916,1.0,0.0,0.8181818181818182,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222
35,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.8691099476439791,0.0,1.0,0.494949494949495,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.4444444444444444,1.0,0.7777777777777778,0.6666666666666666,0.7777777777777778,1.0
36,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.8743455497382199,1.0,0.0,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666
37,0.0,0.0,1.0,0.0,0.0,0.5454545454545454,0.8848167539267016,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.7777777777777778
38,0.0,1.0,0.0,0.0,0.0,0.22727272727272727,0.93717277486911,1.0,0.0,0.5757575757575758,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333
39,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.8481675392670157,0.0,1.0,0.5252525252525253,0.6666666666666666,0.5555555555555556,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.6666666666666666
40,1.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.8403141361256544,1.0,0.0,0.7474747474747475,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.2222222222222222,1.0,0.4444444444444444,0.6666666666666666,1.0,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.4444444444444444
41,0.0,1.0,0.0,0.0,0.0,0.22727272727272727,0.9319371727748691,1.0,0.0,0.7373737373737373,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.0
42,0.0,0.0,1.0,0.0,0.0,0.13636363636363635,0.7801047120418848,0.0,1.0,0.494949494949495,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.0,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.4444444444444444
43,0.0,0.0,1.0,0.0,0.0,0.6818181818181818,0.8534031413612565,0.0,1.0,0.5454545454545454,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
44,0.0,1.0,0.0,0.0,0.0,0.22727272727272727,0.8900523560209425,1.0,0.0,0.7171717171717171,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.3333333333333333
45,0.0,1.0,0.0,0.0,0.0,0.3181818181818182,0.8481675392670157,0.0,1.0,0.494949494949495,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444
46,1.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.8952879581151832,1.0,0.0,0.696969696969697,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.5555555555555556
47,0.0,0.0,0.0,0.0,1.0,0.4090909090909091,0.9633507853403142,1.0,0.0,0.8282828282828283,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.6666666666666666,0.8888888888888888
48,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.8429319371727748,0.0,1.0,0.5252525252525253,0.3333333333333333,0.2222222222222222,0.0,0.3333333333333333,0.0,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.5555555555555556
49,0.0,0.0,0.0,0.0,1.0,0.22727272727272727,0.8848167539267016,0.0,1.0,0.5959595959595959,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888
50,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.9057591623036649,1.0,0.0,0.6262626262626263,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.8888888888888888
51,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.8638743455497382,0.0,1.0,0.5252525252525253,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.2222222222222222
52,0.0,1.0,0.0,0.0,0.0,0.13636363636363635,0.8952879581151832,1.0,0.0,0.8484848484848485,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.5555555555555556
53,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.9267015706806283,1.0,0.0,0.7474747474747475,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.8888888888888888,0.3333333333333333,0.6666666666666666,1.0
54,0.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.9267015706806283,1.0,0.0,0.6161616161616161,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0
55,0.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.9528795811518325,1.0,0.0,0.9191919191919192,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.4444444444444444,0.8888888888888888,0.3333333333333333,1.0,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
